Port_IDs,PnL,total_investment,ROI,Sharpe_Ratio,MDD,Win_Rate,win_positions,total_positions,Rank,Win_Rate_Quantile
4031173908980084736,5360.42572991,965916.51,0.5549574600303705,0.29546762522301323,-0.023273944976826666,37.77777777777778,85,225,54.0,1
4031181049693676544,4545.2423384,1159079.66008,0.3921423604384781,-0.08200661106287596,-201.79420762373678,24.17218543046358,73,302,66.0,0
4031408429897920512,1351.26659997,2147.396,62.925822715977866,0.15666889664805525,0.0,4.878048780487805,4,82,19.0,0
4031414524297538817,2726.79561774,236451.963527,1.153213353387371,0.15187074211485488,-7.436737963884843,36.885245901639344,90,244,41.0,1
4031451549482615297,3124.54121527,225346.434,1.386550104125455,0.29822688036659784,-0.10012431919700157,38.59649122807017,44,114,37.0,2
4031493134338259457,9082.69828786,17125403.449,0.05303640474753524,0.13428856134599712,-1.041996648914575,36.156696664902064,683,1889,110.0,1
4031673021422897664,1984.71719999,5188209.03434,0.03825438001540504,0.15881899324570792,-0.9198526580832733,31.4410480349345,72,229,118.0,1
4032403303704824321,2060.57051952,780228.38,0.2640983809791692,0.10767151310222903,-0.3198204133587942,55.15695067264574,123,223,78.0,3
4033614723417828608,4602.23981649,8563290.159321,0.053743826623468285,-0.08993010196184413,-6673.38065372762,22.28682170542636,115,516,109.0,0
4033639786957934336,2848.14185731,895163.8,0.31816991005556744,0.21410576331707898,0.0,16.778523489932887,25,149,72.0,0
4034359562055356161,5284.65441593,12720654.7482499,0.04154388685580088,0.11305377129909942,-401.66775074538054,48.93617021276596,391,799,116.0,3
4034786679304751616,2521.07586938,482.09927,522.9370850074093,0.3468668689526202,0.0,38.31775700934579,123,321,11.0,2
4035034554469394176,2517.32079973,1404.7641,179.19882774125563,0.08174487481523926,-290.2363010279944,16.70886075949367,66,395,12.0,0
4035430878731345664,2493.75041995,24406.84902,10.217420601514418,0.3927627615981968,0.0,48.31460674157304,43,89,32.0,3
4036548677626662656,3296.87667987,567235.51,0.5812183161576044,0.24430758721341586,0.0,46.25850340136054,68,147,50.0,2
4037073643537925121,1540.4004996200001,4115.86865,37.425890634775236,0.09094976704672073,0.0,18.609865470852018,83,446,23.0,0
4037121179310444801,7237.92173826,5581521.93,0.12967649019449431,0.10989785804787443,-0.3358945370737241,48.40125391849529,772,1595,87.0,3
4037179073830813185,2331.43490998,502643.63,0.46383456803779655,0.2441035046441582,0.0,42.465753424657535,31,73,62.0,2
4037282461943784704,4760.3656195,1772359.71,0.2685891353003054,0.12305753423531288,-0.46553995499647716,26.984126984126984,136,504,76.0,0
4037511388357114368,3552.34051692,665534.6967213,0.5337573734953719,-0.015819656662971054,-58301.83810171494,43.33683105981112,413,953,56.0,2
4037717032428033792,1897.3229995,2926.8343,64.825091037781,0.1659846949363801,0.0,32.17665615141956,102,317,18.0,1
4037785885739608577,1934.5792352600001,2347.0482922,82.42605155118589,0.24312907734134268,0.0,23.228346456692915,59,254,16.0,0
4038768306117031680,1741.91425988,1737.31672,100.26463452674305,0.17055462372091773,0.0,22.0,22,100,15.0,0
4039129759104249600,1264.28919972,1854.3772,68.17864238839864,0.37298303657278603,0.0,44.3609022556391,59,133,17.0,2
4039279455324236544,1038.80741926,147.50768,704.2395482458948,0.3847484289325842,0.0,55.35168195718655,181,327,10.0,3
4040382575336130560,0.0,42.7068,0.0,,0.0,0.0,0,76,142.0,0
4040843843196854529,2151.70406,210100.99,1.0241284726930608,0.3428546221753091,0.0,32.20338983050847,19,59,42.0,1
4041804592937345281,-776.34299969,305644.158,-0.2540022373632282,-0.22852558018659533,-72.15253362998604,23.097826086956523,85,368,148.0,0
4041860229502600193,2327.33599982,12991.571,17.914199905615725,0.461165191466721,0.0,39.175257731958766,38,97,27.0,2
